series,t,setpoint,y,u
Ziegler-Nichols,9.0200,1.000000,1.000000,0.500000
Ziegler-Nichols,9.0400,1.000000,1.000000,0.500000
Ziegler-Nichols,9.0600,1.000000,1.000000,0.500000
Ziegler-Nichols,9.0800,1.000000,1.000000,0.500000
Ziegler-Nichols,9.1000,1.000000,1.000000,0.500000
Ziegler-Nichols,9.1200,1.000000,1.000000,0.500000
Ziegler-Nichols,9.1400,1.000000,1.000000,0.500000
Ziegler-Nichols,9.1600,1.000000,1.000000,0.500000
Ziegler-Nichols,9.1800,1.000000,1.000000,0.500000
Ziegler-Nichols,9.2000,1.000000,1.000000,0.500000
Ziegler-Nichols,9.2200,1.000000,1.000000,0.500000
Ziegler-Nichols,9.2400,1.000000,1.000000,0.500000
Ziegler-Nichols,9.2600,1.000000,1.000000,0.500000
Ziegler-Nichols,9.2800,1.000000,1.000000,0.500000
Ziegler-Nichols,9.3000,1.000000,1.000000,0.500000
Ziegler-Nichols,9.3200,1.000000,1.000000,0.500000
Ziegler-Nichols,9.3400,1.000000,1.000000,0.500000
Ziegler-Nichols,9.3600,1.000000,1.000000,0.500000
Ziegler-Nichols,9.3800,1.000000,1.000000,0.500000
Ziegler-Nichols,9.4000,1.000000,1.000000,0.500000
Ziegler-Nichols,9.4200,1.000000,1.000000,0.500000
Ziegler-Nichols,9.4400,1.000000,1.000000,0.500000
Ziegler-Nichols,9.4600,1.000000,1.000000,0.500000
Ziegler-Nichols,9.4800,1.000000,1.000000,0.500000
Ziegler-Nichols,9.5000,1.000000,1.000000,0.500000
Ziegler-Nichols,9.5200,1.000000,1.000000,0.500000
Ziegler-Nichols,9.5400,1.000000,1.000000,0.500000
Ziegler-Nichols,9.5600,1.000000,1.000000,0.500000
Ziegler-Nichols,9.5800,1.000000,1.000000,0.500000
Ziegler-Nichols,9.6000,1.000000,1.000000,0.499999
Ziegler-Nichols,9.6200,1.000000,1.000000,0.500000
Ziegler-Nichols,9.6400,1.000000,1.000000,0.500000
Ziegler-Nichols,9.6600,1.000000,1.000000,0.500000
Ziegler-Nichols,9.6800,1.000000,1.000000,0.500000
Ziegler-Nichols,9.7000,1.000000,1.000000,0.500000
Ziegler-Nichols,9.7200,1.000000,1.000000,0.500000
Ziegler-Nichols,9.7400,1.000000,1.000000,0.500000
Ziegler-Nichols,9.7600,1.000000,1.000000,0.500000
Ziegler-Nichols,9.7800,1.000000,1.000000,0.500000
Ziegler-Nichols,9.8000,1.000000,1.000000,0.500000
Ziegler-Nichols,9.8200,1.000000,1.000000,0.500000
Ziegler-Nichols,9.8400,1.000000,1.000000,0.500000
Ziegler-Nichols,9.8600,1.000000,1.000000,0.500000
Ziegler-Nichols,9.8800,1.000000,1.000000,0.500000
Ziegler-Nichols,9.9000,1.000000,1.000000,0.500000
Ziegler-Nichols,9.9200,1.000000,1.000000,0.500000
Ziegler-Nichols,9.9400,1.000000,1.000000,0.500000
Ziegler-Nichols,9.9600,1.000000,1.000000,0.500000
Ziegler-Nichols,9.9800,1.000000,1.000000,0.500000
Ziegler-Nichols,10.0000,1.000000,1.000000,0.500000
Ziegler-Nichols,10.0200,1.000000,1.000000,0.500000
Ziegler-Nichols,10.0400,1.000000,1.000000,0.500000
Ziegler-Nichols,10.0600,1.000000,1.000000,0.500000
Ziegler-Nichols,10.0800,1.000000,1.000000,0.500000
Ziegler-Nichols,10.1000,1.000000,1.000000,0.500000
Ziegler-Nichols,10.1200,1.000000,1.000000,0.500000
Ziegler-Nichols,10.1400,1.000000,1.000000,0.500000
Ziegler-Nichols,10.1600,1.000000,1.000000,0.500000
Ziegler-Nichols,10.1800,1.000000,1.000000,0.500000
Ziegler-Nichols,10.2000,1.000000,1.000000,0.500000
Ziegler-Nichols,10.2200,1.000000,1.000000,0.500000
Ziegler-Nichols,10.2400,1.000000,1.000000,0.500000
Ziegler-Nichols,10.2600,1.000000,1.000000,0.500000
Ziegler-Nichols,10.2800,1.000000,1.000000,0.500000
Ziegler-Nichols,10.3000,1.000000,1.000000,0.500000
Ziegler-Nichols,10.3200,1.000000,1.000000,0.500000
Ziegler-Nichols,10.3400,1.000000,1.000000,0.500000
Ziegler-Nichols,10.3600,1.000000,1.000000,0.500000
Ziegler-Nichols,10.3800,1.000000,1.000000,0.500000
Ziegler-Nichols,10.4000,1.000000,1.000000,0.500000
Ziegler-Nichols,10.4200,1.000000,1.000000,0.500000
Ziegler-Nichols,10.4400,1.000000,1.000000,0.500000
Ziegler-Nichols,10.4600,1.000000,1.000000,0.500000
Ziegler-Nichols,10.4800,1.000000,1.000000,0.500000
Ziegler-Nichols,10.5000,1.000000,1.000000,0.500000
Ziegler-Nichols,10.5200,1.000000,1.000000,0.500000
Ziegler-Nichols,10.5400,1.000000,1.000000,0.500000
Ziegler-Nichols,10.5600,1.000000,1.000000,0.500000
Ziegler-Nichols,10.5800,1.000000,1.000000,0.500000
Ziegler-Nichols,10.6000,1.000000,1.000000,0.500000
Ziegler-Nichols,10.6200,1.000000,1.000000,0.500000
Ziegler-Nichols,10.6400,1.000000,1.000000,0.500000
Ziegler-Nichols,10.6600,1.000000,1.000000,0.500000
Ziegler-Nichols,10.6800,1.000000,1.000000,0.500000
Ziegler-Nichols,10.7000,1.000000,1.000000,0.500000
Ziegler-Nichols,10.7200,1.000000,1.000000,0.500000
Ziegler-Nichols,10.7400,1.000000,1.000000,0.500000
Ziegler-Nichols,10.7600,1.000000,1.000000,0.500000
Ziegler-Nichols,10.7800,1.000000,1.000000,0.500000
Ziegler-Nichols,10.8000,1.000000,1.000000,0.500000
Ziegler-Nichols,10.8200,1.000000,1.000000,0.500000
Ziegler-Nichols,10.8400,1.000000,1.000000,0.500000
Ziegler-Nichols,10.8600,1.000000,1.000000,0.499999
Ziegler-Nichols,10.8800,1.000000,1.000000,0.500000
Ziegler-Nichols,10.9000,1.000000,1.000000,0.500000
Ziegler-Nichols,10.9200,1.000000,1.000000,0.500000
Ziegler-Nichols,10.9400,1.000000,1.000000,0.500000
Ziegler-Nichols,10.9600,1.000000,1.000000,0.500000
Ziegler-Nichols,10.9800,1.000000,1.000000,0.500000
Ziegler-Nichols,11.0000,1.000000,1.000000,0.500000
Ziegler-Nichols,11.0200,1.000000,1.000000,0.500000
Ziegler-Nichols,11.0400,1.000000,1.000000,0.500000
Ziegler-Nichols,11.0600,1.000000,1.000000,0.500000
Ziegler-Nichols,11.0800,1.000000,1.000000,0.500000
Ziegler-Nichols,11.1000,1.000000,1.000000,0.500000
Ziegler-Nichols,11.1200,1.000000,1.000000,0.500000
Ziegler-Nichols,11.1400,1.000000,1.000000,0.500000
Ziegler-Nichols,11.1600,1.000000,1.000000,0.500000
Ziegler-Nichols,11.1800,1.000000,1.000000,0.500000
Ziegler-Nichols,11.2000,1.000000,1.000000,0.500000
Ziegler-Nichols,11.2200,1.000000,1.000000,0.500000
Ziegler-Nichols,11.2400,1.000000,1.000000,0.500000
Ziegler-Nichols,11.2600,1.000000,1.000000,0.500000
Ziegler-Nichols,11.2800,1.000000,1.000000,0.500000
Ziegler-Nichols,11.3000,1.000000,1.000000,0.500000
Ziegler-Nichols,11.3200,1.000000,1.000000,0.500000
Ziegler-Nichols,11.3400,1.000000,1.000000,0.500000
Ziegler-Nichols,11.3600,1.000000,1.000000,0.500000
Ziegler-Nichols,11.3800,1.000000,1.000000,0.500000
Ziegler-Nichols,11.4000,1.000000,1.000000,0.500000
Ziegler-Nichols,11.4200,1.000000,1.000000,0.500000
Ziegler-Nichols,11.4400,1.000000,1.000000,0.500000
Ziegler-Nichols,11.4600,1.000000,1.000000,0.500000
Ziegler-Nichols,11.4800,1.000000,1.000000,0.500000
Ziegler-Nichols,11.5000,1.000000,1.000000,0.500000
Ziegler-Nichols,11.5200,1.000000,1.000000,0.500000
Ziegler-Nichols,11.5400,1.000000,1.000000,0.500000
Ziegler-Nichols,11.5600,1.000000,1.000000,0.500000
Ziegler-Nichols,11.5800,1.000000,1.000000,0.500000
Ziegler-Nichols,11.6000,1.000000,1.000000,0.500000
Ziegler-Nichols,11.6200,1.000000,1.000000,0.500000
Ziegler-Nichols,11.6400,1.000000,1.000000,0.500000
Ziegler-Nichols,11.6600,1.000000,1.000000,0.500000
Ziegler-Nichols,11.6800,1.000000,1.000000,0.500000
Ziegler-Nichols,11.7000,1.000000,1.000000,0.500000
Ziegler-Nichols,11.7200,1.000000,1.000000,0.500000
Ziegler-Nichols,11.7400,1.000000,1.000000,0.500000
Ziegler-Nichols,11.7600,1.000000,1.000000,0.500000
Ziegler-Nichols,11.7800,1.000000,1.000000,0.500000
Ziegler-Nichols,11.8000,1.000000,1.000000,0.500000
Ziegler-Nichols,11.8200,1.000000,1.000000,0.500000
Ziegler-Nichols,11.8400,1.000000,1.000000,0.500000
Ziegler-Nichols,11.8600,1.000000,1.000000,0.500000
Ziegler-Nichols,11.8800,1.000000,1.000000,0.500000
Ziegler-Nichols,11.9000,1.000000,1.000000,0.500000
Ziegler-Nichols,11.9200,1.000000,1.000000,0.500000
Ziegler-Nichols,11.9400,1.000000,1.000000,0.500000
Ziegler-Nichols,11.9600,1.000000,1.000000,0.500000
Ziegler-Nichols,11.9800,1.000000,1.000000,0.500000
Ziegler-Nichols,12.0000,1.000000,1.000000,0.500000
Ziegler-Nichols,12.0200,1.000000,1.000000,0.500000
Ziegler-Nichols,12.0400,1.000000,1.000000,0.500000
Ziegler-Nichols,12.0600,1.000000,1.000000,0.500000
Ziegler-Nichols,12.0800,1.000000,1.000000,0.500000
Ziegler-Nichols,12.1000,1.000000,1.000000,0.499999
Ziegler-Nichols,12.1200,1.000000,1.000000,0.500000
Ziegler-Nichols,12.1400,1.000000,1.000000,0.500000
Ziegler-Nichols,12.1600,1.000000,1.000000,0.500000
Ziegler-Nichols,12.1800,1.000000,1.000000,0.500000
Ziegler-Nichols,12.2000,1.000000,1.000000,0.500000
Ziegler-Nichols,12.2200,1.000000,1.000000,0.500000
Ziegler-Nichols,12.2400,1.000000,1.000000,0.500000
Ziegler-Nichols,12.2600,1.000000,1.000000,0.500000
Ziegler-Nichols,12.2800,1.000000,1.000000,0.500000
Ziegler-Nichols,12.3000,1.000000,1.000000,0.500000
Ziegler-Nichols,12.3200,1.000000,1.000000,0.500000
Ziegler-Nichols,12.3400,1.000000,1.000000,0.500000
Ziegler-Nichols,12.3600,1.000000,1.000000,0.500000
Ziegler-Nichols,12.3800,1.000000,1.000000,0.500000
Ziegler-Nichols,12.4000,1.000000,1.000000,0.500000
Ziegler-Nichols,12.4200,1.000000,1.000000,0.500000
Ziegler-Nichols,12.4400,1.000000,1.000000,0.500000
Ziegler-Nichols,12.4600,1.000000,1.000000,0.500000
Ziegler-Nichols,12.4800,1.000000,1.000000,0.500000
Ziegler-Nichols,12.5000,1.000000,1.000000,0.500000
Ziegler-Nichols,12.5200,1.000000,1.000000,0.500000
Ziegler-Nichols,12.5400,1.000000,1.000000,0.500000
Ziegler-Nichols,12.5600,1.000000,1.000000,0.500000
Ziegler-Nichols,12.5800,1.000000,1.000000,0.500000
Ziegler-Nichols,12.6000,1.000000,1.000000,0.500000
Ziegler-Nichols,12.6200,1.000000,1.000000,0.500000
Ziegler-Nichols,12.6400,1.000000,1.000000,0.500000
Ziegler-Nichols,12.6600,1.000000,1.000000,0.500000
Ziegler-Nichols,12.6800,1.000000,1.000000,0.500000
Ziegler-Nichols,12.7000,1.000000,1.000000,0.500000
Ziegler-Nichols,12.7200,1.000000,1.000000,0.500000
Ziegler-Nichols,12.7400,1.000000,1.000000,0.500000
Ziegler-Nichols,12.7600,1.000000,1.000000,0.500000
Ziegler-Nichols,12.7800,1.000000,1.000000,0.500000
Ziegler-Nichols,12.8000,1.000000,1.000000,0.500000
Ziegler-Nichols,12.8200,1.000000,1.000000,0.500000
Ziegler-Nichols,12.8400,1.000000,1.000000,0.500000
Ziegler-Nichols,12.8600,1.000000,1.000000,0.500000
Ziegler-Nichols,12.8800,1.000000,1.000000,0.500000
Ziegler-Nichols,12.9000,1.000000,1.000000,0.500000
Ziegler-Nichols,12.9200,1.000000,1.000000,0.500000
Ziegler-Nichols,12.9400,1.000000,1.000000,0.500000
Ziegler-Nichols,12.9600,1.000000,1.000000,0.500000
Ziegler-Nichols,12.9800,1.000000,1.000000,0.500000
Ziegler-Nichols,13.0000,1.000000,1.000000,0.500000
Ziegler-Nichols,13.0200,1.000000,1.000000,0.500000
Ziegler-Nichols,13.0400,1.000000,1.000000,0.500000
Ziegler-Nichols,13.0600,1.000000,1.000000,0.500000
Ziegler-Nichols,13.0800,1.000000,1.000000,0.500000
Ziegler-Nichols,13.1000,1.000000,1.000000,0.500000
Ziegler-Nichols,13.1200,1.000000,1.000000,0.500000
Ziegler-Nichols,13.1400,1.000000,1.000000,0.500000
Ziegler-Nichols,13.1600,1.000000,1.000000,0.500000
Ziegler-Nichols,13.1800,1.000000,1.000000,0.500000
Ziegler-Nichols,13.2000,1.000000,1.000000,0.500000
Ziegler-Nichols,13.2200,1.000000,1.000000,0.500000
Ziegler-Nichols,13.2400,1.000000,1.000000,0.500000
Ziegler-Nichols,13.2600,1.000000,1.000000,0.500000
Ziegler-Nichols,13.2800,1.000000,1.000000,0.500000
Ziegler-Nichols,13.3000,1.000000,1.000000,0.500000
Ziegler-Nichols,13.3200,1.000000,1.000000,0.500000
Ziegler-Nichols,13.3400,1.000000,1.000000,0.500000
Ziegler-Nichols,13.3600,1.000000,1.000000,0.499999
Ziegler-Nichols,13.3800,1.000000,1.000000,0.500000
Ziegler-Nichols,13.4000,1.000000,1.000000,0.500000
Ziegler-Nichols,13.4200,1.000000,1.000000,0.500000
Ziegler-Nichols,13.4400,1.000000,1.000000,0.500000
Ziegler-Nichols,13.4600,1.000000,1.000000,0.500000
Ziegler-Nichols,13.4800,1.000000,1.000000,0.500000
Ziegler-Nichols,13.5000,1.000000,1.000000,0.500000
Ziegler-Nichols,13.5200,1.000000,1.000000,0.500000
Ziegler-Nichols,13.5400,1.000000,1.000000,0.500000
Ziegler-Nichols,13.5600,1.000000,1.000000,0.500000
Ziegler-Nichols,13.5800,1.000000,1.000000,0.500000
Ziegler-Nichols,13.6000,1.000000,1.000000,0.500000
Ziegler-Nichols,13.6200,1.000000,1.000000,0.500000
Ziegler-Nichols,13.6400,1.000000,1.000000,0.500000
Ziegler-Nichols,13.6600,1.000000,1.000000,0.500000
Ziegler-Nichols,13.6800,1.000000,1.000000,0.500000
Ziegler-Nichols,13.7000,1.000000,1.000000,0.500000
Ziegler-Nichols,13.7200,1.000000,1.000000,0.500000
Ziegler-Nichols,13.7400,1.000000,1.000000,0.500000
Ziegler-Nichols,13.7600,1.000000,1.000000,0.500000
Ziegler-Nichols,13.7800,1.000000,1.000000,0.500000
Ziegler-Nichols,13.8000,1.000000,1.000000,0.500000
Ziegler-Nichols,13.8200,1.000000,1.000000,0.500000
Ziegler-Nichols,13.8400,1.000000,1.000000,0.500000
Ziegler-Nichols,13.8600,1.000000,1.000000,0.500000
Ziegler-Nichols,13.8800,1.000000,1.000000,0.500000
Ziegler-Nichols,13.9000,1.000000,1.000000,0.500000
Ziegler-Nichols,13.9200,1.000000,1.000000,0.500000
Ziegler-Nichols,13.9400,1.000000,1.000000,0.500000
Ziegler-Nichols,13.9600,1.000000,1.000000,0.500000
Ziegler-Nichols,13.9800,1.000000,1.000000,0.500000
Ziegler-Nichols,14.0000,1.000000,1.000000,0.500000
Ziegler-Nichols,14.0200,1.000000,1.000000,0.500000
Ziegler-Nichols,14.0400,1.000000,1.000000,0.500000
Ziegler-Nichols,14.0600,1.000000,1.000000,0.500000
Ziegler-Nichols,14.0800,1.000000,1.000000,0.500000
Ziegler-Nichols,14.1000,1.000000,1.000000,0.500000
Ziegler-Nichols,14.1200,1.000000,1.000000,0.500000
Ziegler-Nichols,14.1400,1.000000,1.000000,0.500000
Ziegler-Nichols,14.1600,1.000000,1.000000,0.500000
Ziegler-Nichols,14.1800,1.000000,1.000000,0.500000
Ziegler-Nichols,14.2000,1.000000,1.000000,0.500000
Ziegler-Nichols,14.2200,1.000000,1.000000,0.500000
Ziegler-Nichols,14.2400,1.000000,1.000000,0.500000
Ziegler-Nichols,14.2600,1.000000,1.000000,0.500000
Ziegler-Nichols,14.2800,1.000000,1.000000,0.500000
Ziegler-Nichols,14.3000,1.000000,1.000000,0.500000
Ziegler-Nichols,14.3200,1.000000,1.000000,0.500000
Ziegler-Nichols,14.3400,1.000000,1.000000,0.500000
Ziegler-Nichols,14.3600,1.000000,1.000000,0.500000
Ziegler-Nichols,14.3800,1.000000,1.000000,0.500000
Ziegler-Nichols,14.4000,1.000000,1.000000,0.500000
Ziegler-Nichols,14.4200,1.000000,1.000000,0.500000
Ziegler-Nichols,14.4400,1.000000,1.000000,0.500000
Ziegler-Nichols,14.4600,1.000000,1.000000,0.500000
Ziegler-Nichols,14.4800,1.000000,1.000000,0.500000
Ziegler-Nichols,14.5000,1.000000,1.000000,0.500000
Ziegler-Nichols,14.5200,1.000000,1.000000,0.500000
Ziegler-Nichols,14.5400,1.000000,1.000000,0.500000
Ziegler-Nichols,14.5600,1.000000,1.000000,0.500000
Ziegler-Nichols,14.5800,1.000000,1.000000,0.500000
Ziegler-Nichols,14.6000,1.000000,1.000000,0.499999
Ziegler-Nichols,14.6200,1.000000,1.000000,0.500000
Ziegler-Nichols,14.6400,1.000000,1.000000,0.500000
Ziegler-Nichols,14.6600,1.000000,1.000000,0.500000
Ziegler-Nichols,14.6800,1.000000,1.000000,0.500000
Ziegler-Nichols,14.7000,1.000000,1.000000,0.500000
Ziegler-Nichols,14.7200,1.000000,1.000000,0.500000
Ziegler-Nichols,14.7400,1.000000,1.000000,0.500000
Ziegler-Nichols,14.7600,1.000000,1.000000,0.500000
Ziegler-Nichols,14.7800,1.000000,1.000000,0.500000
Ziegler-Nichols,14.8000,1.000000,1.000000,0.500000
Ziegler-Nichols,14.8200,1.000000,1.000000,0.500000
Ziegler-Nichols,14.8400,1.000000,1.000000,0.500000
Ziegler-Nichols,14.8600,1.000000,1.000000,0.500000
Ziegler-Nichols,14.8800,1.000000,1.000000,0.500000
Ziegler-Nichols,14.9000,1.000000,1.000000,0.500000
Ziegler-Nichols,14.9200,1.000000,1.000000,0.500000
Ziegler-Nichols,14.9400,1.000000,1.000000,0.500000
Ziegler-Nichols,14.9600,1.000000,1.000000,0.500000
Ziegler-Nichols,14.9800,1.000000,1.000000,0.500000
Ziegler-Nichols,15.0000,1.000000,1.000000,0.500000
Ziegler-Nichols,15.0200,1.000000,1.000000,0.500000
Ziegler-Nichols,15.0400,1.000000,1.000000,0.500000
Ziegler-Nichols,15.0600,1.000000,1.000000,0.500000
Ziegler-Nichols,15.0800,1.000000,1.000000,0.500000
Ziegler-Nichols,15.1000,1.000000,1.000000,0.500000
Ziegler-Nichols,15.1200,1.000000,1.000000,0.500000
Ziegler-Nichols,15.1400,1.000000,1.000000,0.500000
Ziegler-Nichols,15.1600,1.000000,1.000000,0.500000
Ziegler-Nichols,15.1800,1.000000,1.000000,0.500000
Ziegler-Nichols,15.2000,1.000000,1.000000,0.500000
Ziegler-Nichols,15.2200,1.000000,1.000000,0.500000
Ziegler-Nichols,15.2400,1.000000,1.000000,0.500000
Ziegler-Nichols,15.2600,1.000000,1.000000,0.500000
Ziegler-Nichols,15.2800,1.000000,1.000000,0.500000
Ziegler-Nichols,15.3000,1.000000,1.000000,0.500000
Ziegler-Nichols,15.3200,1.000000,1.000000,0.500000
Ziegler-Nichols,15.3400,1.000000,1.000000,0.500000
Ziegler-Nichols,15.3600,1.000000,1.000000,0.500000
Ziegler-Nichols,15.3800,1.000000,1.000000,0.500000
Ziegler-Nichols,15.4000,1.000000,1.000000,0.500000
Ziegler-Nichols,15.4200,1.000000,1.000000,0.500000
Ziegler-Nichols,15.4400,1.000000,1.000000,0.500000
Ziegler-Nichols,15.4600,1.000000,1.000000,0.500000
Ziegler-Nichols,15.4800,1.000000,1.000000,0.500000
Ziegler-Nichols,15.5000,1.000000,1.000000,0.500000
Ziegler-Nichols,15.5200,1.000000,1.000000,0.500000
Ziegler-Nichols,15.5400,1.000000,1.000000,0.500000
Ziegler-Nichols,15.5600,1.000000,1.000000,0.500000
Ziegler-Nichols,15.5800,1.000000,1.000000,0.500000
Ziegler-Nichols,15.6000,1.000000,1.000000,0.500000
Ziegler-Nichols,15.6200,1.000000,1.000000,0.500000
Ziegler-Nichols,15.6400,1.000000,1.000000,0.500000
Ziegler-Nichols,15.6600,1.000000,1.000000,0.500000
Ziegler-Nichols,15.6800,1.000000,1.000000,0.500000
Ziegler-Nichols,15.7000,1.000000,1.000000,0.500000
Ziegler-Nichols,15.7200,1.000000,1.000000,0.500000
Ziegler-Nichols,15.7400,1.000000,1.000000,0.500000
Ziegler-Nichols,15.7600,1.000000,1.000000,0.500000
Ziegler-Nichols,15.7800,1.000000,1.000000,0.500000
Ziegler-Nichols,15.8000,1.000000,1.000000,0.500000
Ziegler-Nichols,15.8200,1.000000,1.000000,0.500000
Ziegler-Nichols,15.8400,1.000000,1.000000,0.500000
Ziegler-Nichols,15.8600,1.000000,1.000000,0.499999
Ziegler-Nichols,15.8800,1.000000,1.000000,0.500000
Ziegler-Nichols,15.9000,1.000000,1.000000,0.500000
Ziegler-Nichols,15.9200,1.000000,1.000000,0.500000
Ziegler-Nichols,15.9400,1.000000,1.000000,0.500000
Ziegler-Nichols,15.9600,1.000000,1.000000,0.500000
Ziegler-Nichols,15.9800,1.000000,1.000000,0.500000
Ziegler-Nichols,16.0000,1.000000,1.000000,0.500000
Ziegler-Nichols,16.0200,1.000000,1.000000,0.500000
Ziegler-Nichols,16.0400,1.000000,1.000000,0.500000
Ziegler-Nichols,16.0600,1.000000,1.000000,0.500000
Ziegler-Nichols,16.0800,1.000000,1.000000,0.500000
Ziegler-Nichols,16.1000,1.000000,1.000000,0.500000
Ziegler-Nichols,16.1200,1.000000,1.000000,0.500000
Ziegler-Nichols,16.1400,1.000000,1.000000,0.500000
Ziegler-Nichols,16.1600,1.000000,1.000000,0.500000
Ziegler-Nichols,16.1800,1.000000,1.000000,0.500000
Ziegler-Nichols,16.2000,1.000000,1.000000,0.500000
Ziegler-Nichols,16.2200,1.000000,1.000000,0.500000
Ziegler-Nichols,16.2400,1.000000,1.000000,0.500000
Ziegler-Nichols,16.2600,1.000000,1.000000,0.500000
Ziegler-Nichols,16.2800,1.000000,1.000000,0.500000
Ziegler-Nichols,16.3000,1.000000,1.000000,0.500000
Ziegler-Nichols,16.3200,1.000000,1.000000,0.500000
Ziegler-Nichols,16.3400,1.000000,1.000000,0.500000
Ziegler-Nichols,16.3600,1.000000,1.000000,0.500000
Ziegler-Nichols,16.3800,1.000000,1.000000,0.500000
Ziegler-Nichols,16.4000,1.000000,1.000000,0.500000
Ziegler-Nichols,16.4200,1.000000,1.000000,0.500000
Ziegler-Nichols,16.4400,1.000000,1.000000,0.500000
Ziegler-Nichols,16.4600,1.000000,1.000000,0.500000
Ziegler-Nichols,16.4800,1.000000,1.000000,0.500000
Ziegler-Nichols,16.5000,1.000000,1.000000,0.500000
Ziegler-Nichols,16.5200,1.000000,1.000000,0.500000
Ziegler-Nichols,16.5400,1.000000,1.000000,0.500000
Ziegler-Nichols,16.5600,1.000000,1.000000,0.500000
Ziegler-Nichols,16.5800,1.000000,1.000000,0.500000
Ziegler-Nichols,16.6000,1.000000,1.000000,0.500000
Ziegler-Nichols,16.6200,1.000000,1.000000,0.500000
Ziegler-Nichols,16.6400,1.000000,1.000000,0.500000
Ziegler-Nichols,16.6600,1.000000,1.000000,0.500000
Ziegler-Nichols,16.6800,1.000000,1.000000,0.500000
Ziegler-Nichols,16.7000,1.000000,1.000000,0.500000
Ziegler-Nichols,16.7200,1.000000,1.000000,0.500000
Ziegler-Nichols,16.7400,1.000000,1.000000,0.500000
Ziegler-Nichols,16.7600,1.000000,1.000000,0.500000
Ziegler-Nichols,16.7800,1.000000,1.000000,0.500000
Ziegler-Nichols,16.8000,1.000000,1.000000,0.500000
Ziegler-Nichols,16.8200,1.000000,1.000000,0.500000
Ziegler-Nichols,16.8400,1.000000,1.000000,0.500000
Ziegler-Nichols,16.8600,1.000000,1.000000,0.500000
Ziegler-Nichols,16.8800,1.000000,1.000000,0.500000
Ziegler-Nichols,16.9000,1.000000,1.000000,0.500000
Ziegler-Nichols,16.9200,1.000000,1.000000,0.500000
Ziegler-Nichols,16.9400,1.000000,1.000000,0.500000
Ziegler-Nichols,16.9600,1.000000,1.000000,0.500000
Ziegler-Nichols,16.9800,1.000000,1.000000,0.500000
Ziegler-Nichols,17.0000,1.000000,1.000000,0.500000
Ziegler-Nichols,17.0200,1.000000,1.000000,0.500000
Ziegler-Nichols,17.0400,1.000000,1.000000,0.500000
Ziegler-Nichols,17.0600,1.000000,1.000000,0.500000
Ziegler-Nichols,17.0800,1.000000,1.000000,0.500000
Ziegler-Nichols,17.1000,1.000000,1.000000,0.499999
Ziegler-Nichols,17.1200,1.000000,1.000000,0.500000
Ziegler-Nichols,17.1400,1.000000,1.000000,0.500000
Ziegler-Nichols,17.1600,1.000000,1.000000,0.500000
Ziegler-Nichols,17.1800,1.000000,1.000000,0.500000
Ziegler-Nichols,17.2000,1.000000,1.000000,0.500000
Ziegler-Nichols,17.2200,1.000000,1.000000,0.500000
Ziegler-Nichols,17.2400,1.000000,1.000000,0.500000
Ziegler-Nichols,17.2600,1.000000,1.000000,0.500000
Ziegler-Nichols,17.2800,1.000000,1.000000,0.500000
Ziegler-Nichols,17.3000,1.000000,1.000000,0.500000
Ziegler-Nichols,17.3200,1.000000,1.000000,0.500000
Ziegler-Nichols,17.3400,1.000000,1.000000,0.500000
Ziegler-Nichols,17.3600,1.000000,1.000000,0.500000
Ziegler-Nichols,17.3800,1.000000,1.000000,0.500000
Ziegler-Nichols,17.4000,1.000000,1.000000,0.500000
Ziegler-Nichols,17.4200,1.000000,1.000000,0.500000
Ziegler-Nichols,17.4400,1.000000,1.000000,0.500000
Ziegler-Nichols,17.4600,1.000000,1.000000,0.500000
Ziegler-Nichols,17.4800,1.000000,1.000000,0.500000
Ziegler-Nichols,17.5000,1.000000,1.000000,0.500000
Ziegler-Nichols,17.5200,1.000000,1.000000,0.500000
Ziegler-Nichols,17.5400,1.000000,1.000000,0.500000
Ziegler-Nichols,17.5600,1.000000,1.000000,0.500000
Ziegler-Nichols,17.5800,1.000000,1.000000,0.500000
Ziegler-Nichols,17.6000,1.000000,1.000000,0.500000
Ziegler-Nichols,17.6200,1.000000,1.000000,0.500000
Ziegler-Nichols,17.6400,1.000000,1.000000,0.500000
Ziegler-Nichols,17.6600,1.000000,1.000000,0.500000
Ziegler-Nichols,17.6800,1.000000,1.000000,0.500000
Ziegler-Nichols,17.7000,1.000000,1.000000,0.500000
Ziegler-Nichols,17.7200,1.000000,1.000000,0.500000
Ziegler-Nichols,17.7400,1.000000,1.000000,0.500000
Ziegler-Nichols,17.7600,1.000000,1.000000,0.500000
Ziegler-Nichols,17.7800,1.000000,1.000000,0.500000
Ziegler-Nichols,17.8000,1.000000,1.000000,0.500000
Ziegler-Nichols,17.8200,1.000000,1.000000,0.500000
